_id	quality	qualityColor	equipType	addAttack	addDefend	addAgility	addLuck	addBlood	addBloodPercent	addThew	addDamage	addSkin	sex	autoDirection	sAutoDirection	specialAction	radius	sRadius	expSe	power	bullet	icon	name	info	slot	avatar	typeName	userLevel	canBeRewarded	
2348	2	WHITE	137	0	197	68	109	0	0	0	0	197	MALE	0	0	0	0	0	0	381		Male_body0017	钻石●僵尸道袍	再次醒来，我的宿命又是什么	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_body_s017" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_front_s017" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_back_s017" , "layer" : "arm_back"}]	234	80	true	
2349	2	WHITE	137	0	221	76	123	0	0	0	0	221	MALE	0	0	0	0	0	0	445		Male_body0017	神圣●僵尸道袍	再次醒来，我的宿命又是什么	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_body_s017" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_front_s017" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_back_s017" , "layer" : "arm_back"}]	234	90	true	
235	1	WHITE	139	0	51	94	76	0	0	0	0	51	FEMALE	0	0	0	0	0	0	110		Female_glass0014	琥珀●真实之镜	让眼中的世界更真实	GLASSES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_glasses_s014" , "layer" : "glasses"}]	23	50	true	
2350	2	WHITE	137	0	1	10	1	0	0	0	0	1	MALE	0	0	0	0	0	0	1		Male_body0018	黑铁●红孩儿	人小鬼大，信心十足	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_body_s018" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_front_s018" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_back_s018" , "layer" : "arm_back"}]	235	0	true	
2351	2	WHITE	137	0	1	17	1	0	0	0	0	1	MALE	0	0	0	0	0	0	1		Male_body0018	青铜●红孩儿	人小鬼大，信心十足	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_body_s018" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_front_s018" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_back_s018" , "layer" : "arm_back"}]	235	10	true	
2352	2	WHITE	137	0	4	34	3	0	0	0	0	4	MALE	0	0	0	0	0	0	6		Male_body0018	赤钢●红孩儿	人小鬼大，信心十足	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_body_s018" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_front_s018" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_back_s018" , "layer" : "arm_back"}]	235	20	true	
2353	2	WHITE	137	0	6	51	5	0	0	0	0	6	MALE	0	0	0	0	0	0	10		Male_body0018	白银●红孩儿	人小鬼大，信心十足	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_body_s018" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_front_s018" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_back_s018" , "layer" : "arm_back"}]	235	30	true	
2354	2	WHITE	137	0	7	68	6	0	0	0	0	7	MALE	0	0	0	0	0	0	13		Male_body0018	黄金●红孩儿	人小鬼大，信心十足	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_body_s018" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_front_s018" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_back_s018" , "layer" : "arm_back"}]	235	40	true	
2355	2	WHITE	137	0	10	85	8	0	0	0	0	10	MALE	0	0	0	0	0	0	20		Male_body0018	琥珀●红孩儿	人小鬼大，信心十足	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_body_s018" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_front_s018" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_back_s018" , "layer" : "arm_back"}]	235	50	true	
2356	2	WHITE	137	0	12	102	10	0	0	0	0	12	MALE	0	0	0	0	0	0	26		Male_body0018	翡翠●红孩儿	人小鬼大，信心十足	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_body_s018" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_front_s018" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_back_s018" , "layer" : "arm_back"}]	235	60	true	
2357	2	WHITE	137	0	13	119	11	0	0	0	0	13	MALE	0	0	0	0	0	0	31		Male_body0018	水晶●红孩儿	人小鬼大，信心十足	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_body_s018" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_front_s018" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_back_s018" , "layer" : "arm_back"}]	235	70	true	
2358	2	WHITE	137	0	16	136	13	0	0	0	0	16	MALE	0	0	0	0	0	0	40		Male_body0018	钻石●红孩儿	人小鬼大，信心十足	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_body_s018" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_front_s018" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_back_s018" , "layer" : "arm_back"}]	235	80	true	
2359	2	WHITE	137	0	18	153	15	0	0	0	0	18	MALE	0	0	0	0	0	0	48		Male_body0018	神圣●红孩儿	人小鬼大，信心十足	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_body_s018" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_front_s018" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_back_s018" , "layer" : "arm_back"}]	235	90	true	
236	1	WHITE	139	0	61	112	92	0	0	0	0	61	FEMALE	0	0	0	0	0	0	142		Female_glass0014	翡翠●真实之镜	让眼中的世界更真实	GLASSES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_glasses_s014" , "layer" : "glasses"}]	23	60	true	
2360	2	WHITE	137	0	6	3	1	0	0	0	0	6	MALE	0	0	0	0	0	0	8		Male_body0019	黑铁●武斗高手	喂，给我一场真正的挑战吧	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_body_s019" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_front_s019" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_back_s019" , "layer" : "arm_back"}]	236	0	true	
2361	2	WHITE	137	0	10	5	1	0	0	0	0	10	MALE	0	0	0	0	0	0	13		Male_body0019	青铜●武斗高手	喂，给我一场真正的挑战吧	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_body_s019" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_front_s019" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_back_s019" , "layer" : "arm_back"}]	236	10	true	
2362	2	WHITE	137	0	21	10	3	0	0	0	0	21	MALE	0	0	0	0	0	0	28		Male_body0019	赤钢●武斗高手	喂，给我一场真正的挑战吧	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_body_s019" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_front_s019" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_back_s019" , "layer" : "arm_back"}]	236	20	true	
2363	2	WHITE	137	0	30	15	5	0	0	0	0	30	MALE	0	0	0	0	0	0	42		Male_body0019	白银●武斗高手	喂，给我一场真正的挑战吧	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_body_s019" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_front_s019" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_back_s019" , "layer" : "arm_back"}]	236	30	true	
2364	2	WHITE	137	0	41	20	6	0	0	0	0	41	MALE	0	0	0	0	0	0	59		Male_body0019	黄金●武斗高手	喂，给我一场真正的挑战吧	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_body_s019" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_front_s019" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_back_s019" , "layer" : "arm_back"}]	236	40	true	
2365	2	WHITE	137	0	51	25	8	0	0	0	0	51	MALE	0	0	0	0	0	0	76		Male_body0019	琥珀●武斗高手	喂，给我一场真正的挑战吧	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_body_s019" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_front_s019" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_back_s019" , "layer" : "arm_back"}]	236	50	true	
2366	2	WHITE	137	0	61	30	10	0	0	0	0	61	MALE	0	0	0	0	0	0	93		Male_body0019	翡翠●武斗高手	喂，给我一场真正的挑战吧	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_body_s019" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_front_s019" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_back_s019" , "layer" : "arm_back"}]	236	60	true	
2367	2	WHITE	137	0	71	35	11	0	0	0	0	71	MALE	0	0	0	0	0	0	112		Male_body0019	水晶●武斗高手	喂，给我一场真正的挑战吧	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_body_s019" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_front_s019" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_back_s019" , "layer" : "arm_back"}]	236	70	true	
2368	2	WHITE	137	0	82	41	13	0	0	0	0	82	MALE	0	0	0	0	0	0	134		Male_body0019	钻石●武斗高手	喂，给我一场真正的挑战吧	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_body_s019" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_front_s019" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_back_s019" , "layer" : "arm_back"}]	236	80	true	
2369	2	WHITE	137	0	91	46	15	0	0	0	0	91	MALE	0	0	0	0	0	0	153		Male_body0019	神圣●武斗高手	喂，给我一场真正的挑战吧	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_body_s019" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_front_s019" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "male_arm_back_s019" , "layer" : "arm_back"}]	236	90	true	
237	1	WHITE	139	0	71	131	107	0	0	0	0	71	FEMALE	0	0	0	0	0	0	178		Female_glass0014	水晶●真实之镜	让眼中的世界更真实	GLASSES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_glasses_s014" , "layer" : "glasses"}]	23	70	true	
2370	1	WHITE	137	0	6	1	5	0	0	0	0	6	FEMALE	0	0	0	0	0	0	8		Female_body0016	黑铁●狐媚战士	神秘的狐媚可以轻而易举的迷倒众生。哪怕是...同性。	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_body_s016" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_arm_front_s016" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_arm_back_s016" , "layer" : "arm_back"}]	237	0	true	
2371	1	WHITE	137	0	10	1	8	0	0	0	0	10	FEMALE	0	0	0	0	0	0	13		Female_body0016	青铜●狐媚战士	神秘的狐媚可以轻而易举的迷倒众生。哪怕是...同性。	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_body_s016" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_arm_front_s016" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_arm_back_s016" , "layer" : "arm_back"}]	237	10	true	
2372	1	WHITE	137	0	21	3	17	0	0	0	0	21	FEMALE	0	0	0	0	0	0	27		Female_body0016	赤钢●狐媚战士	神秘的狐媚可以轻而易举的迷倒众生。哪怕是...同性。	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_body_s016" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_arm_front_s016" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_arm_back_s016" , "layer" : "arm_back"}]	237	20	true	
2373	1	WHITE	137	0	30	5	25	0	0	0	0	30	FEMALE	0	0	0	0	0	0	39		Female_body0016	白银●狐媚战士	神秘的狐媚可以轻而易举的迷倒众生。哪怕是...同性。	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_body_s016" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_arm_front_s016" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_arm_back_s016" , "layer" : "arm_back"}]	237	30	true	
2374	1	WHITE	137	0	41	6	34	0	0	0	0	41	FEMALE	0	0	0	0	0	0	54		Female_body0016	黄金●狐媚战士	神秘的狐媚可以轻而易举的迷倒众生。哪怕是...同性。	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_body_s016" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_arm_front_s016" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_arm_back_s016" , "layer" : "arm_back"}]	237	40	true	
2375	1	WHITE	137	0	51	8	42	0	0	0	0	51	FEMALE	0	0	0	0	0	0	69		Female_body0016	琥珀●狐媚战士	神秘的狐媚可以轻而易举的迷倒众生。哪怕是...同性。	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_body_s016" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_arm_front_s016" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_arm_back_s016" , "layer" : "arm_back"}]	237	50	true	
2376	1	WHITE	137	0	61	10	51	0	0	0	0	61	FEMALE	0	0	0	0	0	0	83		Female_body0016	翡翠●狐媚战士	神秘的狐媚可以轻而易举的迷倒众生。哪怕是...同性。	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_body_s016" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_arm_front_s016" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_arm_back_s016" , "layer" : "arm_back"}]	237	60	true	
2377	1	WHITE	137	0	71	11	59	0	0	0	0	71	FEMALE	0	0	0	0	0	0	98		Female_body0016	水晶●狐媚战士	神秘的狐媚可以轻而易举的迷倒众生。哪怕是...同性。	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_body_s016" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_arm_front_s016" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_arm_back_s016" , "layer" : "arm_back"}]	237	70	true	
2378	1	WHITE	137	0	82	13	68	0	0	0	0	82	FEMALE	0	0	0	0	0	0	115		Female_body0016	钻石●狐媚战士	神秘的狐媚可以轻而易举的迷倒众生。哪怕是...同性。	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_body_s016" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_arm_front_s016" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_arm_back_s016" , "layer" : "arm_back"}]	237	80	true	
2379	1	WHITE	137	0	91	15	76	0	0	0	0	91	FEMALE	0	0	0	0	0	0	130		Female_body0016	神圣●狐媚战士	神秘的狐媚可以轻而易举的迷倒众生。哪怕是...同性。	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_body_s016" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_arm_front_s016" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_arm_back_s016" , "layer" : "arm_back"}]	237	90	true	
238	1	WHITE	139	0	82	150	123	0	0	0	0	82	FEMALE	0	0	0	0	0	0	221		Female_glass0014	钻石●真实之镜	让眼中的世界更真实	GLASSES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_glasses_s014" , "layer" : "glasses"}]	23	80	true	
2380	1	WHITE	137	0	1	10	5	0	0	0	0	1	FEMALE	0	0	0	0	0	0	1		Female_body0017	黑铁●寂寞丽人	高跟鞋、丝袜、风衣，包容了靓丽，温存了寂寞。	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_body_s017" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_arm_front_s017" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_arm_back_s017" , "layer" : "arm_back"}]	238	0	true	
2381	1	WHITE	137	0	1	17	8	0	0	0	0	1	FEMALE	0	0	0	0	0	0	1		Female_body0017	青铜●寂寞丽人	高跟鞋、丝袜、风衣，包容了靓丽，温存了寂寞。	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_body_s017" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_arm_front_s017" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_arm_back_s017" , "layer" : "arm_back"}]	238	10	true	
2382	1	WHITE	137	0	4	34	17	0	0	0	0	4	FEMALE	0	0	0	0	0	0	6		Female_body0017	赤钢●寂寞丽人	高跟鞋、丝袜、风衣，包容了靓丽，温存了寂寞。	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_body_s017" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_arm_front_s017" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_arm_back_s017" , "layer" : "arm_back"}]	238	20	true	
2383	1	WHITE	137	0	6	51	25	0	0	0	0	6	FEMALE	0	0	0	0	0	0	10		Female_body0017	白银●寂寞丽人	高跟鞋、丝袜、风衣，包容了靓丽，温存了寂寞。	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_body_s017" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_arm_front_s017" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_arm_back_s017" , "layer" : "arm_back"}]	238	30	true	
2384	1	WHITE	137	0	7	68	34	0	0	0	0	7	FEMALE	0	0	0	0	0	0	13		Female_body0017	黄金●寂寞丽人	高跟鞋、丝袜、风衣，包容了靓丽，温存了寂寞。	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_body_s017" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_arm_front_s017" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_arm_back_s017" , "layer" : "arm_back"}]	238	40	true	
2385	1	WHITE	137	0	10	85	42	0	0	0	0	10	FEMALE	0	0	0	0	0	0	21		Female_body0017	琥珀●寂寞丽人	高跟鞋、丝袜、风衣，包容了靓丽，温存了寂寞。	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_body_s017" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_arm_front_s017" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_arm_back_s017" , "layer" : "arm_back"}]	238	50	true	
2386	1	WHITE	137	0	12	102	51	0	0	0	0	12	FEMALE	0	0	0	0	0	0	27		Female_body0017	翡翠●寂寞丽人	高跟鞋、丝袜、风衣，包容了靓丽，温存了寂寞。	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_body_s017" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_arm_front_s017" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_arm_back_s017" , "layer" : "arm_back"}]	238	60	true	
2387	1	WHITE	137	0	13	119	59	0	0	0	0	13	FEMALE	0	0	0	0	0	0	31		Female_body0017	水晶●寂寞丽人	高跟鞋、丝袜、风衣，包容了靓丽，温存了寂寞。	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_body_s017" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_arm_front_s017" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_arm_back_s017" , "layer" : "arm_back"}]	238	70	true	
2388	1	WHITE	137	0	16	136	68	0	0	0	0	16	FEMALE	0	0	0	0	0	0	41		Female_body0017	钻石●寂寞丽人	高跟鞋、丝袜、风衣，包容了靓丽，温存了寂寞。	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_body_s017" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_arm_front_s017" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_arm_back_s017" , "layer" : "arm_back"}]	238	80	true	
2389	1	WHITE	137	0	18	153	76	0	0	0	0	18	FEMALE	0	0	0	0	0	0	49		Female_body0017	神圣●寂寞丽人	高跟鞋、丝袜、风衣，包容了靓丽，温存了寂寞。	CLOTHES	[ { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_body_s017" , "layer" : "body"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_arm_front_s017" , "layer" : "arm_front"} , { "class" : "com.xinqihd.sns.gameserver.config.equip.WeaponPojo$Avatar" , "id" : "female_arm_back_s017" , "layer" : "arm_back"}]	238	90	true	
